Moeda,Data,Abertura,Fechamento,Variação [%],Dia da Semana
Monero,2019-08-31,67.86,67.54,-0.4715590922487373,Sábado
Monero,2019-09-01,67.51,71.78,6.324988890534729,Domingo
Monero,2019-09-02,71.75,73.18,1.9930313588850268,Segunda-feira
Monero,2019-09-03,73.21,74.93,2.3494058188772207,Terça-feira
Monero,2019-09-04,74.91,73.93,-1.308236550527286,Quarta-feira
Monero,2019-09-05,73.95,75.96,2.7180527383367012,Quinta-feira
Monero,2019-09-06,75.97,75.6,-0.48703435566671655,Sexta-feira
Monero,2019-09-07,75.62,78.39,3.6630521026183493,Sábado
Monero,2019-09-08,78.44,77.38,-1.3513513513513544,Domingo
Monero,2019-09-09,77.4,75.15,-2.9069767441860463,Segunda-feira
Monero,2019-09-10,75.17,72.23,-3.9111347612079252,Terça-feira
Monero,2019-09-11,72.29,74.36,2.86346659288974,Quarta-feira
Monero,2019-09-12,74.39,75.13,0.9947573598601893,Quinta-feira
Monero,2019-09-13,75.16,76.91,2.3283661522086216,Sexta-feira
Monero,2019-09-14,76.83,76.04,-1.0282441754522869,Sábado
Monero,2019-09-15,76.07,75.69,-0.4995398974628572,Domingo
Monero,2019-09-16,75.7,75.35,-0.4623513870541724,Segunda-feira
Monero,2019-09-17,75.34,74.28,-1.406955136713568,Terça-feira
Monero,2019-09-18,74.2,81.77,10.202156334231796,Quarta-feira
Monero,2019-09-19,81.76,76.03,-7.008317025440318,Quinta-feira
Monero,2019-09-20,76.09,74.01,-2.7336049415166226,Sexta-feira
Monero,2019-09-21,74.0,72.83,-1.5810810810810834,Sábado
Monero,2019-09-22,72.82,73.19,0.508102169733596,Domingo
Monero,2019-09-23,73.18,68.72,-6.0945613555616385,Segunda-feira
Monero,2019-09-24,68.7,59.22,-13.79912663755459,Terça-feira
Monero,2019-09-25,59.14,59.86,1.217450118363204,Quarta-feira
Monero,2019-09-26,59.87,57.57,-3.8416569233338853,Quinta-feira
Monero,2019-09-27,57.54,58.04,0.8689607229753215,Sexta-feira
Monero,2019-09-28,58.03,57.98,-0.08616232982940593,Sábado
Monero,2019-09-29,58.0,56.16,-3.172413793103454,Domingo
Monero,2019-09-30,56.17,56.82,1.1572013530354257,Segunda-feira
Monero,2019-10-01,56.87,55.84,-1.8111482328116653,Terça-feira
Monero,2019-10-02,55.84,56.06,0.39398280802292057,Quarta-feira
Monero,2019-10-03,56.06,56.27,0.3745986443096697,Quinta-feira
Monero,2019-10-04,56.28,57.67,2.4697938877043364,Sexta-feira
Monero,2019-10-05,57.6,56.5,-1.9097222222222248,Sábado
Monero,2019-10-06,56.5,55.5,-1.7699115044247788,Domingo
Monero,2019-10-07,55.45,56.55,1.9837691614066626,Segunda-feira
Monero,2019-10-08,56.55,55.87,-1.2024756852343055,Terça-feira
Monero,2019-10-09,55.86,57.45,2.8464017185821757,Quarta-feira
Monero,2019-10-10,57.4,55.95,-2.5261324041811775,Quinta-feira
Monero,2019-10-11,55.94,54.48,-2.6099392205934944,Sexta-feira
Monero,2019-10-12,54.47,53.81,-1.2116761520102746,Sábado
Monero,2019-10-13,53.82,53.53,-0.5388331475287982,Domingo
Monero,2019-10-14,53.51,53.02,-0.9157166884694354,Segunda-feira
Monero,2019-10-15,53.04,52.19,-1.6025641025641053,Terça-feira
Monero,2019-10-16,52.15,55.09,5.637583892617459,Quarta-feira
Monero,2019-10-17,55.07,56.05,1.779553295805333,Quinta-feira
Monero,2019-10-18,56.05,56.51,0.8206958073148989,Sexta-feira
Monero,2019-10-19,56.32,54.7,-2.8764204545454497,Sábado
Monero,2019-10-20,54.68,56.42,3.1821506949524543,Domingo
Monero,2019-10-21,56.44,57.84,2.480510276399727,Segunda-feira
Monero,2019-10-22,57.85,56.66,-2.0570440795159977,Terça-feira
Monero,2019-10-23,56.75,53.01,-6.590308370044057,Quarta-feira
Monero,2019-10-24,53.01,53.55,1.018675721561968,Quinta-feira
Monero,2019-10-25,53.59,58.97,10.039186415375994,Sexta-feira
Monero,2019-10-26,58.96,56.73,-3.7822252374491243,Sábado
Monero,2019-10-27,56.79,59.75,5.212185243880967,Domingo
Monero,2019-10-28,59.79,59.55,-0.4014049172102392,Segunda-feira
Monero,2019-10-29,59.5,59.86,0.6050420168067218,Terça-feira
Monero,2019-10-30,59.77,58.62,-1.9240421616195509,Quarta-feira
Monero,2019-10-31,58.66,59.3,1.091033071939994,Quinta-feira
Monero,2019-11-01,59.26,60.87,2.7168410394870053,Sexta-feira
Monero,2019-11-02,60.92,62.31,2.2816808929743937,Sábado
Monero,2019-11-03,62.36,63.47,1.7799871712636295,Domingo
Monero,2019-11-04,63.34,63.13,-0.33154404799494924,Segunda-feira
Monero,2019-11-05,63.12,62.98,-0.22179974651457632,Terça-feira
Monero,2019-11-06,62.93,64.21,2.0340060384554173,Quarta-feira
Monero,2019-11-07,64.19,63.51,-1.0593550397258136,Quinta-feira
Monero,2019-11-08,63.52,60.89,-4.140428211586906,Sexta-feira
Monero,2019-11-09,60.84,62.18,2.202498356344504,Sábado
Monero,2019-11-10,62.21,63.9,2.716605047420025,Domingo
Monero,2019-11-11,63.89,61.93,-3.0677727343872294,Segunda-feira
Monero,2019-11-12,61.93,62.26,0.5328596802841891,Terça-feira
Monero,2019-11-13,62.25,65.33,4.947791164658632,Quarta-feira
Monero,2019-11-14,65.32,65.54,0.3368034292712999,Quinta-feira
Monero,2019-11-15,65.55,61.96,-5.4767353165522445,Sexta-feira
Monero,2019-11-16,61.95,62.01,0.09685230024212295,Sábado
Monero,2019-11-17,62.0,62.14,0.22580645161290416,Domingo
Monero,2019-11-18,62.13,59.38,-4.426203122485112,Segunda-feira
Monero,2019-11-19,59.39,58.96,-0.7240276140764433,Terça-feira
Monero,2019-11-20,58.96,58.25,-1.204206241519676,Quarta-feira
Monero,2019-11-21,58.27,54.14,-7.0876952119444,Quinta-feira
Monero,2019-11-22,54.15,51.27,-5.3185595567866955,Sexta-feira
Monero,2019-11-23,51.27,52.11,1.6383850204798056,Sábado
Monero,2019-11-24,52.1,48.22,-7.447216890595014,Domingo
Monero,2019-11-25,48.23,50.2,4.084594650632399,Segunda-feira
Monero,2019-11-26,50.23,51.72,2.9663547680668962,Terça-feira
Monero,2019-11-27,51.45,55.96,8.76579203109815,Quarta-feira
Monero,2019-11-28,55.97,54.03,-3.4661425763801996,Quinta-feira
Monero,2019-11-29,54.04,55.95,3.534418948926728,Sexta-feira
Monero,2019-11-30,55.96,54.77,-2.126518942101497,Sábado
Monero,2019-12-01,54.78,53.59,-2.1723256663015658,Domingo
Monero,2019-12-02,53.6,54.03,0.8022388059701487,Segunda-feira
Monero,2019-12-03,54.03,53.43,-1.1104941699056106,Terça-feira
Monero,2019-12-04,53.46,53.05,-0.7669285447063294,Quarta-feira
Monero,2019-12-05,52.99,54.01,1.9248914889601736,Quinta-feira
Monero,2019-12-06,54.0,54.25,0.4629629629629629,Sexta-feira
Monero,2019-12-07,54.24,54.72,0.8849557522123837,Sábado
Monero,2019-12-08,54.77,54.24,-0.9676830381595783,Domingo
Monero,2019-12-09,54.25,54.31,0.11059907834101801,Segunda-feira
Monero,2019-12-10,54.38,53.01,-2.5193085693269666,Terça-feira
Monero,2019-12-11,53.0,53.07,0.13207547169811373,Quarta-feira
Monero,2019-12-12,53.04,53.31,0.5090497737556621,Quinta-feira
Monero,2019-12-13,53.29,52.62,-1.2572715331206636,Sexta-feira
Monero,2019-12-14,52.65,51.59,-2.013295346628671,Sábado
Monero,2019-12-15,51.63,50.92,-1.375169475111371,Domingo
Monero,2019-12-16,50.92,49.45,-2.8868813825608775,Segunda-feira
Monero,2019-12-17,49.45,44.94,-9.120323559150666,Terça-feira
Monero,2019-12-18,45.06,47.93,6.369285397248108,Quarta-feira
Monero,2019-12-19,47.97,47.87,-0.2084636230977724,Quinta-feira
Monero,2019-12-20,47.82,47.06,-1.589293182768712,Sexta-feira
Monero,2019-12-21,47.05,45.53,-3.2306057385759748,Sábado
Monero,2019-12-22,45.53,47.46,4.2389633208873265,Domingo
Monero,2019-12-23,47.47,47.34,-0.2738571729513281,Segunda-feira
Monero,2019-12-24,47.34,46.21,-2.3869877482044837,Terça-feira
Monero,2019-12-25,46.21,46.5,0.6275697900887236,Quarta-feira
Monero,2019-12-26,46.51,45.31,-2.5800903031606017,Quinta-feira
Monero,2019-12-27,45.3,45.34,0.08830022075056569,Sexta-feira
Monero,2019-12-28,45.33,45.55,0.4853298036620315,Sábado
Monero,2019-12-29,45.52,46.83,2.8778558875219575,Domingo
Monero,2019-12-30,46.84,46.5,-0.7258753202391192,Segunda-feira
Monero,2019-12-31,46.5,44.57,-4.150537634408601,Terça-feira
Monero,2020-01-01,44.58,45.75,2.624495289367433,Quarta-feira
Monero,2020-01-02,45.76,45.75,-0.021853146853142505,Quinta-feira
Monero,2020-01-03,45.64,51.09,11.941279579316395,Sexta-feira
Monero,2020-01-04,51.05,50.54,-0.9990205680705152,Sábado
Monero,2020-01-05,50.54,54.1,7.043925603482395,Domingo
Monero,2020-01-06,54.09,58.97,9.022000369754105,Segunda-feira
Monero,2020-01-07,58.96,58.82,-0.23744911804613392,Terça-feira
Monero,2020-01-08,58.77,59.46,1.17406840224604,Quarta-feira
Monero,2020-01-09,59.49,59.2,-0.48747688687174173,Quinta-feira
Monero,2020-01-10,59.18,58.57,-1.0307536329841154,Sexta-feira
Monero,2020-01-11,58.52,58.45,-0.11961722488038325,Sábado
Monero,2020-01-12,58.45,59.32,1.488451668092382,Domingo
Monero,2020-01-13,59.3,58.01,-2.175379426644181,Segunda-feira
Monero,2020-01-14,58.01,62.82,8.291673849336325,Terça-feira
Monero,2020-01-15,62.77,68.34,8.873665763899952,Quarta-feira
Monero,2020-01-16,68.33,65.68,-3.8782379628274426,Quinta-feira
Monero,2020-01-17,65.69,69.18,5.312833003501308,Sexta-feira
Monero,2020-01-18,69.09,67.19,-2.750036184686649,Sábado
Monero,2020-01-19,67.23,65.13,-3.1236055332441,Domingo
Monero,2020-01-20,65.16,64.99,-0.2608962553713961,Segunda-feira
Monero,2020-01-21,64.98,65.96,1.5081563558017694,Terça-feira
Monero,2020-01-22,65.95,65.03,-1.394996209249434,Quarta-feira
Monero,2020-01-23,65.05,62.53,-3.8739431206763966,Quinta-feira
Monero,2020-01-24,62.61,61.76,-1.3576106053346133,Sexta-feira
Monero,2020-01-25,61.76,61.52,-0.3886010362694218,Sábado
Monero,2020-01-26,61.51,63.87,3.836774508210046,Domingo
Monero,2020-01-27,63.88,65.58,2.661239824671252,Segunda-feira
Monero,2020-01-28,65.57,67.72,3.2789385389659995,Terça-feira
Monero,2020-01-29,67.78,70.04,3.3343169076423798,Quarta-feira
Monero,2020-01-30,69.98,74.98,7.144898542440697,Quinta-feira
Monero,2020-01-31,74.96,72.09,-3.8287086446104466,Sexta-feira
Monero,2020-02-01,72.08,73.34,1.7480577136515054,Sábado
Monero,2020-02-02,73.32,75.04,2.3458810692853427,Domingo
Monero,2020-02-03,74.98,76.82,2.453987730061335,Segunda-feira
Monero,2020-02-04,76.85,75.27,-2.055953155497721,Terça-feira
Monero,2020-02-05,75.24,77.99,3.6549707602339185,Quarta-feira
Monero,2020-02-06,78.01,78.09,0.1025509550057663,Quinta-feira
Monero,2020-02-07,78.1,79.57,1.8822023047375145,Sexta-feira
Monero,2020-02-08,79.58,80.67,1.3696908771048046,Sábado
Monero,2020-02-09,80.63,87.62,8.66922981520527,Domingo
Monero,2020-02-10,87.71,84.82,-3.2949492646220513,Segunda-feira
Monero,2020-02-11,84.84,89.82,5.869872701555858,Terça-feira
Monero,2020-02-12,89.83,95.24,6.022486919737278,Quarta-feira
Monero,2020-02-13,95.22,92.46,-2.8985507246376865,Quinta-feira
Monero,2020-02-14,92.27,94.82,2.763628481629996,Sexta-feira
Monero,2020-02-15,94.78,88.87,-6.235492719983115,Sábado
Monero,2020-02-16,88.97,88.42,-0.6181859053613545,Domingo
Monero,2020-02-17,88.15,82.4,-6.5229722064662505,Segunda-feira
Monero,2020-02-18,82.42,86.1,4.464935695219598,Terça-feira
Monero,2020-02-19,86.1,78.19,-9.186991869918696,Quarta-feira
Monero,2020-02-20,78.12,76.6,-1.9457245263697007,Quinta-feira
Monero,2020-02-21,76.52,80.4,5.07056978567696,Sexta-feira
Monero,2020-02-22,80.46,79.09,-1.7027094208302143,Sábado
Monero,2020-02-23,79.14,85.0,7.404599444023249,Domingo
Monero,2020-02-24,85.06,79.12,-6.983305901716433,Segunda-feira
Monero,2020-02-25,79.12,76.8,-2.9322548028311517,Terça-feira
Monero,2020-02-26,76.83,70.88,-7.744370688533129,Quarta-feira
Monero,2020-02-27,70.9,69.82,-1.5232722143864774,Quinta-feira
Monero,2020-02-28,69.93,68.15,-2.545402545402547,Sexta-feira
Monero,2020-02-29,68.2,66.49,-2.5073313782991318,Sábado
Monero,2020-03-01,66.31,64.74,-2.367667018549249,Domingo
Monero,2020-03-02,64.73,68.48,5.793295226324733,Segunda-feira
Monero,2020-03-03,68.45,66.03,-3.5354273192111054,Terça-feira
Monero,2020-03-04,66.04,65.84,-0.3028467595396772,Quarta-feira
Monero,2020-03-05,65.76,68.63,4.364355231143537,Quinta-feira
Monero,2020-03-06,68.64,68.92,0.40792540792540954,Sexta-feira
Monero,2020-03-07,68.92,65.44,-5.049332559489268,Sábado
Monero,2020-03-08,65.46,56.37,-13.886342804766267,Domingo
Monero,2020-03-09,56.32,55.25,-1.899857954545455,Segunda-feira
Monero,2020-03-10,55.37,54.95,-0.7585335018963241,Terça-feira
Monero,2020-03-11,54.95,54.11,-1.5286624203821717,Quarta-feira
Monero,2020-03-12,54.09,33.01,-38.97208356442966,Quinta-feira
Monero,2020-03-13,33.08,36.84,11.366384522370028,Sexta-feira
Monero,2020-03-14,36.83,36.22,-1.6562584849307616,Sábado
Monero,2020-03-15,36.16,38.07,5.28207964601771,Domingo
Monero,2020-03-16,38.03,33.82,-11.070207730738892,Segunda-feira
Monero,2020-03-17,33.83,35.37,4.552172627845106,Terça-feira
Monero,2020-03-18,35.47,35.92,1.2686777558500222,Quarta-feira
Monero,2020-03-19,35.95,41.1,14.325452016689841,Quinta-feira
Monero,2020-03-20,41.06,40.12,-2.2893326838772645,Sexta-feira
Monero,2020-03-21,40.14,41.15,2.5161933233682063,Sábado
Monero,2020-03-22,41.15,38.34,-6.828675577156732,Domingo
Monero,2020-03-23,38.23,44.14,15.459063562647145,Segunda-feira
Monero,2020-03-24,44.12,47.18,6.93563009972802,Terça-feira
Monero,2020-03-25,47.13,47.05,-0.16974326331424866,Quarta-feira
Monero,2020-03-26,47.04,50.19,6.6964285714285685,Quinta-feira
Monero,2020-03-27,50.19,48.45,-3.46682606096831,Sexta-feira
Monero,2020-03-28,48.41,47.13,-2.644081801280715,Sábado
Monero,2020-03-29,47.11,44.11,-6.368074718743366,Domingo
Monero,2020-03-30,44.11,46.78,6.053049195193838,Segunda-feira
Monero,2020-03-31,46.73,47.78,2.2469505670875334,Terça-feira
Monero,2020-04-01,47.78,48.51,1.5278359146086162,Quarta-feira
Monero,2020-04-02,48.45,50.76,4.7678018575851295,Quinta-feira
Monero,2020-04-03,50.74,52.95,4.3555380370516374,Sexta-feira
Monero,2020-04-04,52.91,54.28,2.589302589302598,Sábado
Monero,2020-04-05,54.25,53.49,-1.4009216589861715,Domingo
Monero,2020-04-06,53.47,58.38,9.182719281840292,Segunda-feira
Monero,2020-04-07,58.46,55.93,-4.327745466985975,Terça-feira
Monero,2020-04-08,55.94,57.55,2.8780836610654266,Quarta-feira
Monero,2020-04-09,57.56,58.5,1.6330785267546868,Quinta-feira
Monero,2020-04-10,58.45,53.62,-8.263473053892225,Sexta-feira
Monero,2020-04-11,53.56,53.58,0.03734129947721438,Sábado
Monero,2020-04-12,53.55,53.98,0.8029878618113908,Domingo
Monero,2020-04-13,54.12,52.95,-2.1618625277161763,Segunda-feira
Monero,2020-04-14,52.93,53.83,1.7003589646703166,Terça-feira
Monero,2020-04-15,53.8,53.15,-1.2081784386617076,Quarta-feira
Monero,2020-04-16,53.19,56.88,6.9373942470389265,Quinta-feira
Monero,2020-04-17,56.92,56.55,-0.6500351370344423,Sexta-feira
Monero,2020-04-18,56.5,57.97,2.601769911504423,Sábado
Monero,2020-04-19,57.95,57.45,-0.8628127696289906,Domingo
Monero,2020-04-20,57.46,55.07,-4.159415245388097,Segunda-feira
Monero,2020-04-21,54.98,55.38,0.7275372862859325,Terça-feira
Monero,2020-04-22,55.31,56.84,2.766226722111736,Quarta-feira
Monero,2020-04-23,56.84,58.82,3.4834623504574185,Quinta-feira
Monero,2020-04-24,58.93,60.97,3.461734260987611,Sexta-feira
Monero,2020-04-25,60.94,60.73,-0.34460124712832435,Sábado
Monero,2020-04-26,60.76,61.23,0.7735352205398269,Domingo
Monero,2020-04-27,61.22,62.39,1.91114015027769,Segunda-feira
Monero,2020-04-28,62.39,62.5,0.17631030613880339,Terça-feira
Monero,2020-04-29,62.53,66.55,6.428914121221807,Quarta-feira
Monero,2020-04-30,66.53,62.48,-6.087479332631902,Quinta-feira
Monero,2020-05-01,62.48,63.77,2.0646606914212646,Sexta-feira
Monero,2020-05-02,63.76,64.62,1.3488080301129337,Sábado
Monero,2020-05-03,64.66,62.44,-3.4333436436746037,Domingo
Monero,2020-05-04,62.44,61.25,-1.9058295964125525,Segunda-feira
Monero,2020-05-05,61.29,60.38,-1.4847446565508184,Terça-feira
Monero,2020-05-06,60.3,58.54,-2.9187396351575425,Quarta-feira
Monero,2020-05-07,58.67,64.55,10.022157831941358,Quinta-feira
Monero,2020-05-08,64.48,63.7,-1.2096774193548403,Sexta-feira
Monero,2020-05-09,63.62,63.24,-0.5972964476579621,Sábado
Monero,2020-05-10,63.25,58.86,-6.940711462450594,Domingo
Monero,2020-05-11,58.82,59.56,1.2580754845290751,Segunda-feira
Monero,2020-05-12,59.63,61.43,3.018614791212472,Terça-feira
Monero,2020-05-13,61.48,64.87,5.513988288874443,Quarta-feira
Monero,2020-05-14,64.8,65.42,0.9567901234567971,Quinta-feira
Monero,2020-05-15,65.52,62.87,-4.044566544566543,Sexta-feira
Monero,2020-05-16,62.97,65.36,3.7954581546768313,Sábado
Monero,2020-05-17,65.34,65.21,-0.19895928986839556,Domingo
Monero,2020-05-18,65.21,67.03,2.7909829780708595,Segunda-feira
Monero,2020-05-19,67.05,66.46,-0.8799403430275965,Terça-feira
Monero,2020-05-20,66.43,64.71,-2.5891916302875404,Quarta-feira
Monero,2020-05-21,64.71,61.79,-4.512440117447063,Quinta-feira
Monero,2020-05-22,61.78,63.15,2.217546131434117,Sexta-feira
Monero,2020-05-23,63.17,63.84,1.0606300459078704,Sábado
Monero,2020-05-24,63.83,61.19,-4.13598621337929,Domingo
Monero,2020-05-25,61.1,61.63,0.8674304418985288,Segunda-feira
Monero,2020-05-26,61.65,61.81,0.259529602595302,Terça-feira
Monero,2020-05-27,61.85,64.55,4.365400161681481,Quarta-feira
Monero,2020-05-28,64.57,67.07,3.8717670744927988,Quinta-feira
Monero,2020-05-29,67.05,66.24,-1.2080536912751711,Sexta-feira
Monero,2020-05-30,66.22,68.36,3.231652068861372,Sábado
Monero,2020-05-31,68.36,65.07,-4.812755997659459,Domingo
Monero,2020-06-01,65.06,67.64,3.9655702428527486,Segunda-feira
Monero,2020-06-02,67.64,66.49,-1.700177409816685,Terça-feira
Monero,2020-06-03,66.5,67.13,0.9473684210526248,Quarta-feira
Monero,2020-06-04,67.16,68.19,1.533650982727816,Quinta-feira
Monero,2020-06-05,68.22,67.69,-0.7768982703019659,Sexta-feira
Monero,2020-06-06,67.7,67.6,-0.14771048744462115,Sábado
Monero,2020-06-07,67.62,66.61,-1.493640934634731,Domingo
Monero,2020-06-08,66.61,68.23,2.4320672571686,Segunda-feira
Monero,2020-06-09,68.26,68.28,0.029299736302367447,Terça-feira
Monero,2020-06-10,68.27,69.65,2.0213856745276253,Quarta-feira
Monero,2020-06-11,69.65,63.92,-8.22684852835607,Quinta-feira
Monero,2020-06-12,63.93,65.83,2.9720006256843403,Sexta-feira
Monero,2020-06-13,65.86,66.62,1.1539629517157686,Sábado
Monero,2020-06-14,66.61,65.73,-1.3211229545113279,Domingo
Monero,2020-06-15,65.74,64.7,-1.5819896562214668,Segunda-feira
Monero,2020-06-16,64.65,65.94,1.995359628770289,Terça-feira
Monero,2020-06-17,65.95,65.2,-1.1372251705837757,Quarta-feira
Monero,2020-06-18,65.2,65.08,-0.18404907975460819,Quinta-feira
Monero,2020-06-19,65.08,63.93,-1.767055931161645,Sexta-feira
Monero,2020-06-20,63.93,63.94,0.01564210855623027,Sábado
Monero,2020-06-21,63.94,64.55,0.9540193931811065,Domingo
Monero,2020-06-22,64.58,65.93,2.0904304738309207,Segunda-feira
Monero,2020-06-23,65.94,66.95,1.5316954807400747,Terça-feira
Monero,2020-06-24,66.98,64.87,-3.150194087787398,Quarta-feira
Monero,2020-06-25,64.92,64.38,-0.8317929759704348,Quinta-feira
Monero,2020-06-26,64.35,63.98,-0.5749805749805711,Sexta-feira
Monero,2020-06-27,63.97,62.34,-2.5480694075347747,Sábado
Monero,2020-06-28,62.34,63.31,1.5559833172922664,Domingo
Monero,2020-06-29,63.44,64.19,1.1822194199243379,Segunda-feira
Monero,2020-06-30,64.17,63.54,-0.9817671809256702,Terça-feira
Monero,2020-07-01,63.54,64.61,1.6839785961598999,Quarta-feira
Monero,2020-07-02,64.58,65.89,2.02849179312481,Quinta-feira
Monero,2020-07-03,65.84,62.75,-4.693195625759421,Sexta-feira
Monero,2020-07-04,62.73,64.13,2.2317870237525885,Sábado
Monero,2020-07-05,64.03,63.22,-1.2650320162423898,Domingo
Monero,2020-07-06,63.22,64.88,2.625751344511225,Segunda-feira
Monero,2020-07-07,64.85,64.53,-0.49344641480338197,Terça-feira
Monero,2020-07-08,64.56,66.25,2.6177199504337016,Quarta-feira
Monero,2020-07-09,66.25,67.63,2.0830188679245216,Quinta-feira
Monero,2020-07-10,67.59,67.31,-0.4142624648616676,Sexta-feira
Monero,2020-07-11,67.29,68.74,2.1548521325605416,Sábado
Monero,2020-07-12,68.76,69.13,0.5381035485747387,Domingo
Monero,2020-07-13,69.13,69.28,0.21698249674527076,Segunda-feira
Monero,2020-07-14,69.16,67.92,-1.7929438982070487,Terça-feira
Monero,2020-07-15,67.83,70.6,4.083738758661354,Quarta-feira
Monero,2020-07-16,70.57,67.65,-4.13773558169192,Quinta-feira
Monero,2020-07-17,67.64,67.61,-0.044352454169132374,Sexta-feira
Monero,2020-07-18,67.61,68.26,0.9613962431593045,Sábado
Monero,2020-07-19,68.25,68.77,0.7619047619047561,Domingo
Monero,2020-07-20,68.78,69.31,0.770572840942136,Segunda-feira
Monero,2020-07-21,69.3,69.59,0.41847041847042754,Terça-feira
Monero,2020-07-22,69.57,71.46,2.716688227684348,Quarta-feira
Monero,2020-07-23,71.47,72.86,1.9448719742549332,Quinta-feira
Monero,2020-07-24,72.84,71.58,-1.729818780889628,Sexta-feira
Monero,2020-07-25,71.58,73.46,2.6264319642358136,Sábado
Monero,2020-07-26,73.46,77.94,6.09855703784373,Domingo
Monero,2020-07-27,77.94,78.49,0.7056710289966605,Segunda-feira
Monero,2020-07-28,78.42,81.31,3.6852843662331045,Terça-feira
Monero,2020-07-29,81.3,79.15,-2.644526445264442,Quarta-feira
Monero,2020-07-30,79.17,81.09,2.425161045850703,Quinta-feira
Monero,2020-07-31,81.08,84.46,4.168722249629989,Sexta-feira
Monero,2020-08-01,84.46,89.26,5.683163627752796,Sábado
Monero,2020-08-02,89.3,84.97,-4.848824188129897,Domingo
Monero,2020-08-03,84.92,89.11,4.934055581723973,Segunda-feira
Monero,2020-08-04,89.1,87.26,-2.0650953984287197,Terça-feira
Monero,2020-08-05,87.27,90.48,3.6782399449982908,Quarta-feira
Monero,2020-08-06,90.48,95.61,5.669761273209544,Quinta-feira
Monero,2020-08-07,95.55,94.1,-1.5175300889586634,Sexta-feira
Monero,2020-08-08,94.16,94.88,0.7646559048428195,Sábado
Monero,2020-08-09,94.85,93.06,-1.8871903004744248,Domingo
Monero,2020-08-10,93.11,93.76,0.6980990226613744,Segunda-feira
Monero,2020-08-11,93.79,87.46,-6.749120375306548,Terça-feira
Monero,2020-08-12,87.48,90.29,3.212162780064017,Quarta-feira
Monero,2020-08-13,90.28,92.79,2.7802392556490974,Quinta-feira
Monero,2020-08-14,92.79,91.44,-1.45489815712901,Sexta-feira
Monero,2020-08-15,91.43,90.05,-1.5093514163841295,Sábado
Monero,2020-08-16,90.07,91.22,1.2767847229932339,Domingo
Monero,2020-08-17,91.22,93.36,2.34597675948257,Segunda-feira
Monero,2020-08-18,93.37,93.52,0.16065117275355195,Terça-feira
Monero,2020-08-19,93.47,91.28,-2.3429977532898234,Quarta-feira
Monero,2020-08-20,91.25,101.31,11.024657534246577,Quinta-feira
Monero,2020-08-21,101.36,92.57,-8.672059984214686,Sexta-feira
Monero,2020-08-22,92.54,94.74,2.377350334990262,Sábado
Monero,2020-08-23,94.61,91.31,-3.4880033823063075,Domingo
Monero,2020-08-24,91.36,93.94,2.8239929947460576,Segunda-feira
Monero,2020-08-25,93.9,88.83,-5.399361022364225,Terça-feira
Monero,2020-08-26,88.76,89.12,0.4055881027489854,Quarta-feira
Monero,2020-08-27,89.09,89.54,0.5051071949713803,Quinta-feira
Monero,2020-08-28,89.57,94.36,5.347772691749477,Sexta-feira
Monero,2020-08-29,94.36,92.82,-1.632047477744814,Sábado
Monero,2020-08-30,92.81,96.15,3.5987501346837663,Domingo
Monero,2020-08-31,96.21,93.35,-2.9726639642448807,Segunda-feira
Monero,2020-09-01,93.35,97.14,4.059989287627216,Terça-feira
Monero,2020-09-02,97.13,91.08,-6.228765571913927,Quarta-feira
Monero,2020-09-03,91.08,77.98,-14.382960035133943,Quinta-feira
Monero,2020-09-04,77.84,82.35,5.793936279547778,Sexta-feira
Monero,2020-09-05,82.54,77.71,-5.8517082626605434,Sábado
Monero,2020-09-06,77.71,80.33,3.3715094582421883,Domingo
Monero,2020-09-07,80.24,82.53,2.853938185443677,Segunda-feira
Monero,2020-09-08,82.51,83.9,1.684644285541147,Terça-feira
Monero,2020-09-09,83.89,84.38,0.5840982238645784,Quarta-feira
Monero,2020-09-10,84.42,83.46,-1.1371712864250272,Quinta-feira
Monero,2020-09-11,83.46,88.39,5.907021327582084,Sexta-feira
Monero,2020-09-12,88.19,86.51,-1.9049778886494986,Sábado
Monero,2020-09-13,86.51,89.5,3.4562478326205,Domingo
Monero,2020-09-14,89.0,92.65,4.101123595505625,Segunda-feira
Monero,2020-09-15,92.97,91.12,-1.98988921157362,Terça-feira
Monero,2020-09-16,90.94,86.61,-4.761381130415657,Quarta-feira
Monero,2020-09-17,87.53,92.43,5.5980806580601,Quinta-feira
Monero,2020-09-18,92.43,92.3,-0.14064697609002452,Sexta-feira
Monero,2020-09-19,91.94,95.74,4.133130302371109,Sábado
Monero,2020-09-20,96.29,93.36,-3.042891265967397,Domingo
Monero,2020-09-21,93.22,88.95,-4.580562111134945,Segunda-feira
Monero,2020-09-22,88.87,92.95,4.590975582311239,Terça-feira
Monero,2020-09-23,92.53,87.47,-5.468496703771752,Quarta-feira
Monero,2020-09-24,87.41,91.79,5.0108683217023335,Quinta-feira
Monero,2020-09-25,91.72,92.75,1.1229829917139131,Sexta-feira
Monero,2020-09-26,92.87,94.65,1.9166576935501252,Sábado
Monero,2020-09-27,94.54,97.18,2.792468796276709,Domingo
Monero,2020-09-28,97.16,95.13,-2.0893371757925085,Segunda-feira
Monero,2020-09-29,95.11,100.35,5.509410156660703,Terça-feira
Monero,2020-09-30,100.26,108.15,7.869539198084979,Quarta-feira
Monero,2020-10-01,108.51,102.66,-5.391208183577558,Quinta-feira
